PC1,PC2,PC1_bin
0.7312313868451239,-0.06484989555785464,High
0.8162339230498135,0.30576757553184264,High
0.5414540475418084,-0.3766620049408983,High
0.8771816981634686,0.4008624651092242,High
0.7984222302163759,0.42047763353971224,High
1.1104315549604742,0.7206443452521417,High
1.4203355828740691,0.367892056563372,High
1.1658494765159884,1.010068060452836,High
1.4257041073410839,0.4515121873066026,High
1.593092262919225,0.9556514486303961,High
0.6518765525264325,-0.5835862011966699,High
0.9784023001749742,0.28453752152110035,High
1.6611311410331289,1.0879766629040823,High
1.031528545279677,-0.5130736765176694,High
0.7705244807356262,0.20115643273729178,High
0.7286888047064165,-0.28109598729775986,High
0.6533743509488725,-0.08818357447293246,High
0.9667936129197061,0.747704641305193,High
1.398397772594613,1.055631835428769,High
0.9755868106879988,0.0706486105075565,High
1.1431640735237503,0.33031383773597034,High
0.4573959428070506,-1.2702332074462375,High
1.0103171205742358,0.7108199273483858,High
1.800654886421355,1.109151558832157,High
0.7105161430311094,0.06825490449929589,High
0.9623364359881816,0.6294085047351453,High
0.7890109973888424,0.5056933514452052,High
0.6485136288557201,-0.18737745731771005,High
1.2338310113996258,0.4306600970247336,High
0.7071745687401088,0.06614953644088256,High
1.0534679840598784,-0.11134055733403325,High
1.0188097574778363,0.9037035600161182,High
1.0361334054596416,0.86691709284638,High
0.849124316097422,0.07312667173547777,High
1.1689313507637549,0.8136434429326674,High
0.6909864186521956,-0.8090311175124729,High
0.6494006172709468,-0.9985205310412846,High
0.43153134451227687,-1.3549999539719766,High
0.900867944350946,0.6592467160712411,High
0.8568033952505945,0.4356992723451443,High
0.7256866336056814,-0.09665236515393605,High
0.8418420538745854,-0.4363848381545514,High
1.12985099116651,0.5083237060746403,High
0.8237245002895646,-0.32735280269615763,High
1.4352553862326116,-0.018335194589646768,High
0.7607277489490003,-0.6567573448151636,High
1.5693964378581584,0.3306376581893534,High
1.036104990330104,0.14504308514322606,High
1.114840327748183,0.13028810964090576,High
1.048974870665276,0.5362056141332633,High
0.8625933561788326,-0.2540164386961329,High
1.1281575576174105,0.8716357953350958,High
0.8462723196610742,-0.24583693786786964,High
1.315354689684538,0.41016190795787566,High
0.8177986460917985,-0.01010408178812144,High
1.1051764078074606,0.5681260488360648,High
0.742766617303428,-0.8729849563186874,High
0.7568490435431972,-0.5567050311939058,High
0.4499872867675044,-1.3275111452939534,High
0.9933489485990636,0.8158525438919954,High
0.5425154089308719,-1.2364596300994155,High
1.4783971962085733,0.39120084081970263,High
0.7042521898765765,-0.9307705440298807,High
0.50007554572167,-1.2580240586264275,High
0.7586788870446521,-0.8375021335613814,High
1.2561943977642451,0.48830497776547277,High
1.0849474701780495,0.19153755898293567,High
0.4304350633567691,-2.7778692721719556,High
1.0059168920357027,-0.07916413322828691,High
0.4560696647132189,-1.7577336418711063,High
0.71274359015487,-1.0363535695117925,High
1.1393872326570795,0.17991976521424624,High
0.9833058979103897,-0.485970177855554,High
1.24203766771096,-0.47518740013510324,High
1.1676526781717682,0.3313629605167635,High
0.5544954529487649,-1.3163875479599398,High
0.47431228683592036,-1.6940920140598106,High
0.8376925612225272,-0.45309699407227294,High
0.7212484955032009,-0.7763572567437387,High
0.7548560100563482,-0.9242282970344169,High
0.7519850022962702,-1.0069603348293041,High
0.5811167163129533,-1.2141194975153988,High
0.9684230119066619,-0.18527499335037556,High
0.8828845793599447,-0.32298448547903386,High
0.8354231692394445,-1.115065257162645,High
0.7467165334639352,-1.3795255410986134,High
1.0316890444602607,0.4749297274739659,High
0.8926323523399016,-1.0511315555040768,High
0.979064056281993,0.21983070951569028,High
1.2750442364617176,-0.522786352309725,High
1.5556628020708534,1.0147021638072724,High
1.2779754305845341,1.1129381154167501,High
1.5706356442281322,0.6143352212938976,High
1.3004896126529124,0.5002060227307225,High
0.5397843690645686,-1.2631212823958007,High
0.7524712611540381,-1.0986225325477161,High
1.1315175328360842,0.3515392291094125,High
0.410108579205045,-2.0379127062969267,High
0.8875764335817686,-0.30688786591865264,High
1.2592484877902164,0.2321007314536594,High
0.9658876299117152,-0.10412287318288471,High
1.015796790582343,-0.8526224625427477,High
0.5792063876388426,-2.3055808691291984,High
0.8702996400944791,-0.5510784366893866,High
0.833048007940919,-0.9618302515442891,High
0.5108805366280332,-2.0620182079784373,High
0.9485668772293041,-0.5213758397197755,High
1.2576556908851793,0.8387404556058217,High
0.5418598367272729,-2.3860933202119887,High
0.5563796701906815,-1.550445018498338,High
1.0917011479643808,-0.3330532688724436,High
1.0293535711173987,0.12926465325859604,High
0.32457430826939343,-2.181549175525943,High
0.8327032043605063,-0.5512366998255096,High
0.9298935327038671,-0.40198339133869154,High
1.2200203531733484,0.514962607900303,High
0.8995721460511399,-0.5926829432009509,High
1.2237393415604747,0.5873964864836246,High
1.2744546304754174,-0.02800155148959354,High
1.1240736895242356,-0.5208361981980205,High
1.1829345425768638,-0.15793612234902732,High
0.8278295384913752,-1.4649321581286816,High
1.0577658171542694,-0.3464924974790652,High
0.9608762748382336,0.0689764671649839,High
1.4748853758230966,-0.5047261771576501,High
1.0068221713000047,-0.4095615633713215,High
0.9421816998075458,-0.5163575428750046,High
1.2022875742080361,0.06948396011952834,High
1.0452467939832386,0.39622115568658767,High
1.2318899977618172,0.19995744293833861,High
0.9574036357653657,-0.9176015630039196,High
1.0541197653281427,-0.45501460455897796,High
1.3262081833198505,0.5927854754945413,High
0.6764736781991028,-1.4504371927351638,High
0.8163465505986158,-1.1194348939727816,High
1.0691712625551026,-0.19397044244578243,High
0.8546827018909124,-1.052099448568453,High
0.8180472353441293,-0.33533500560515445,High
1.0232544556608325,-0.7926535666734915,High
1.0269547350649457,-0.12378691305206369,High
1.395217503198164,1.215404668379421,High
1.0653407646523065,-0.8064862113845848,High
1.0422779816903227,0.4281954344058896,High
0.8955059917250303,-0.9384023728508096,High
1.5119065090800272,0.40863590033553543,High
1.46402078339579,0.846706782595185,High
0.5751590912250759,-2.0633429875734826,High
0.7250883544271385,-1.805688958960058,High
1.493657528595572,0.008711457610098786,High
1.2636794190276168,0.8288497888108043,High
1.022098930850117,-0.005386042565105937,High
1.2234209381342291,0.8319733827743722,High
1.1644309592576008,0.3216570547813379,High
1.2125704196642144,0.042290924050288066,High
0.8303694310465124,-1.7072044645831694,High
1.6986936502881484,0.7445936514282693,High
